Project_ID,Construction_Year,City,Plot_Area_sqft,Builtup_Area_sqft,Number_of_Floors,House_Type,Construction_Quality,Bedroom_Count,Bathroom_Count,Hall_Count,Kitchen_Count,Foundation_Type,Steel_Quantity_kg,Cement_Bags,Sand_Quantity_m3,Aggregate_Quantity_m3,Brick_Quantity,Electrical_Points,Plumbing_Points,Mason_Labour_Days,Carpenter_Labour_Days,Electrician_Labour_Days,Plumber_Labour_Days,Cement_Rate_per_Bag,Steel_Rate_per_kg,Sand_Rate_per_m3,Brick_Rate_per_1000,Material_Cost,Labour_Cost,Total_Estimated_Cost
864,2020,Salem,2030,1624,1,Residential,Premium,2,2,1,1,RCC,7308,535,24.36,19.49,12992,33,30,64,40,20,18,401,78,1487,11010,8643057.92,3485104.0,13940416.0
865,2014,Trichy,1666,1333,2,Residential,Luxury,3,3,1,1,RCC,5998,439,20.0,16.0,10664,62,11,53,33,16,14,367,82,2492,11575,12020034.24,4846788.0,19387152.0
866,2014,Chennai,1475,1180,2,Residential,Economy,4,4,1,1,RCC,5310,389,17.7,14.16,9440,56,25,47,29,14,13,394,74,1546,8864,4331072.0,1746400.0,6985600.0
867,2025,Trichy,3690,2952,2,Residential,Luxury,1,1,1,1,RCC,13284,974,44.28,35.42,23616,33,20,118,73,36,32,443,75,2240,9736,17724044.16,7146792.0,28587168.0
868,2014,Tiruppur,2182,1746,3,Residential,Luxury,2,2,1,1,RCC,7857,576,26.19,20.95,13968,40,18,69,43,21,19,394,71,2000,7451,11184596.64,4509918.0,18039672.0
869,2020,Trichy,3681,2945,1,Residential,Premium,1,1,1,1,RCC,13252,971,44.17,35.34,23560,65,20,117,73,36,32,398,79,1230,10025,14243845.9,5743486.25,22973945.0
870,2019,Salem,1836,1469,3,Residential,Luxury,4,4,1,1,RCC,6610,484,22.04,17.63,11752,75,27,58,36,18,16,443,73,1516,9810,10885642.56,4389372.0,17557488.0
871,2010,Madurai,2178,1743,3,Residential,Standard,1,1,1,1,RCC,7843,575,26.14,20.92,13944,74,28,69,43,21,19,433,60,1796,8682,9777811.68,3942666.0,15770664.0
872,2020,Erode,3350,2680,2,Residential,Economy,1,1,1,1,RCC,12060,884,40.2,32.16,21440,43,13,107,67,33,29,389,73,1478,9217,10733936.0,4328200.0,17312800.0
873,2012,Salem,2650,2120,3,Residential,Standard,3,3,1,1,RCC,9540,699,31.8,25.44,16960,86,25,84,53,26,23,457,67,1989,9880,10473139.2,4223040.0,16892160.0
874,2015,Salem,1106,885,1,Residential,Economy,4,4,1,1,RCC,3982,292,13.28,10.62,7080,83,23,35,22,11,9,407,61,1671,10790,4334730.0,1747875.0,6991500.0
875,2018,Salem,2092,1674,3,Residential,Economy,3,3,1,1,RCC,7533,552,25.11,20.09,13392,61,23,66,41,20,18,397,60,2383,7372,7078341.6,2854170.0,11416680.0
876,2021,Coimbatore,2907,2326,3,Residential,Luxury,2,2,1,1,RCC,10467,767,34.89,27.91,18608,73,13,93,58,29,25,424,72,1781,11788,15367230.72,6196464.0,24785856.0
877,2023,Madurai,3703,2963,1,Residential,Economy,1,1,1,1,RCC,13333,977,44.45,35.56,23704,86,12,118,74,37,32,378,71,1674,9978,10544724.4,4251905.0,17007620.0
878,2025,Trichy,3370,2696,3,Residential,Luxury,1,1,1,1,RCC,12132,889,40.44,32.35,21568,44,8,107,67,33,29,396,62,1540,8241,17811717.12,7182144.0,28728576.0
879,2013,Erode,1212,970,1,Residential,Premium,5,4,1,1,RCC,4365,320,14.55,11.64,7760,63,18,38,24,12,10,400,58,1798,7767,4534556.0,1828450.0,7313800.0
880,2022,Madurai,2512,2010,2,Residential,Premium,5,4,1,1,RCC,9045,663,30.15,24.12,16080,53,14,80,50,25,22,451,71,2412,10624,11673155.4,4706917.5,18827670.0
881,2013,Salem,3408,2727,2,Residential,Luxury,2,2,1,1,RCC,12271,899,40.91,32.72,21816,58,21,109,68,34,30,452,69,1965,8159,19659924.72,7927389.0,31709556.0
882,2026,Madurai,3721,2977,2,Residential,Economy,2,2,1,1,RCC,13396,982,44.66,35.72,23816,70,8,119,74,37,33,379,59,1829,10744,12920180.0,5209750.0,20839000.0
883,2025,Tiruppur,2483,1987,1,Residential,Economy,3,3,1,1,RCC,8941,655,29.8,23.84,15896,36,12,79,49,24,22,466,76,2178,11604,8623580.0,3477250.0,13909000.0
884,2025,Erode,1820,1456,2,Residential,Premium,4,4,1,1,RCC,6552,480,21.84,17.47,11648,86,18,58,36,18,16,434,82,1630,10076,10340657.6,4169620.0,16678480.0
885,2023,Trichy,2931,2345,1,Residential,Luxury,1,1,1,1,RCC,10552,773,35.17,28.14,18760,29,25,93,58,29,26,396,74,1331,11687,18790203.6,7576695.0,30306780.0
886,2023,Trichy,2096,1677,2,Residential,Economy,4,4,1,1,RCC,7546,553,25.15,20.12,13416,40,14,67,41,20,18,469,75,1519,8782,8026792.8,3236610.0,12946440.0
887,2024,Salem,3556,2845,2,Residential,Premium,5,4,1,1,RCC,12802,938,42.67,34.14,22760,87,28,113,71,35,31,390,81,1563,8952,20205474.5,8147368.75,32589475.0
888,2016,Madurai,1211,969,2,Residential,Premium,5,4,1,1,RCC,4360,319,14.54,11.63,7752,88,26,38,24,12,10,442,81,1414,9295,5941113.42,2395610.25,9582441.0
889,2012,Erode,2176,1741,1,Residential,Economy,3,3,1,1,RCC,7834,574,26.11,20.89,13928,53,29,69,43,21,19,409,73,1998,10198,8721713.6,3516820.0,14067280.0
890,2019,Madurai,3287,2630,3,Residential,Premium,2,2,1,1,RCC,11835,867,39.45,31.56,21040,68,12,105,65,32,29,412,64,2565,7496,17827349.8,7188447.5,28753790.0
891,2022,Salem,1935,1548,1,Residential,Premium,5,4,1,1,RCC,6966,510,23.22,18.58,12384,53,16,61,38,19,17,375,74,2515,11101,8238579.84,3322008.0,13288032.0
892,2018,Coimbatore,3288,2631,3,Residential,Economy,2,2,1,1,RCC,11839,868,39.46,31.57,21048,31,25,105,65,32,29,366,68,1737,11929,11712159.6,4722645.0,18890580.0
893,2011,Trichy,2846,2277,3,Residential,Luxury,2,2,1,1,RCC,10246,751,34.16,27.32,18216,34,25,91,56,28,25,449,76,2049,11494,15958308.96,6434802.0,25739208.0
894,2021,Coimbatore,3168,2535,1,Residential,Luxury,5,4,1,1,RCC,11407,836,38.02,30.42,20280,77,27,101,63,31,28,382,58,2476,8304,21331112.4,8601255.0,34405020.0
895,2019,Coimbatore,3110,2488,3,Residential,Luxury,2,2,1,1,RCC,11196,821,37.32,29.86,19904,57,11,99,62,31,27,364,61,1820,9193,17437098.24,7031088.0,28124352.0
896,2012,Madurai,2622,2098,3,Residential,Luxury,2,2,1,1,RCC,9441,692,31.47,25.18,16784,34,28,83,52,26,23,400,69,2571,11382,15968129.76,6438762.0,25755048.0
897,2013,Coimbatore,1768,1415,2,Residential,Luxury,1,1,1,1,RCC,6367,466,21.22,16.98,11320,31,18,56,35,17,15,445,68,1334,9246,12475206.0,5030325.0,20121300.0
898,2023,Erode,1797,1438,3,Residential,Standard,1,1,1,1,RCC,6471,474,21.57,17.26,11504,32,10,57,35,17,15,405,59,2505,10713,7874257.92,3175104.0,12700416.0
899,2019,Salem,2615,2092,3,Residential,Luxury,5,4,1,1,RCC,9414,690,31.38,25.1,16736,69,19,83,52,26,23,403,71,2023,8720,17183185.92,6928704.0,27714816.0
900,2019,Chennai,1423,1139,2,Residential,Luxury,2,2,1,1,RCC,5125,375,17.09,13.67,9112,56,11,45,28,14,12,439,73,2517,8536,8211461.04,3311073.0,13244292.0
901,2019,Madurai,2225,1780,3,Residential,Luxury,2,2,1,1,RCC,8010,587,26.7,21.36,14240,60,20,71,44,22,19,418,81,1612,10770,12832660.8,5174460.0,20697840.0
902,2026,Salem,3508,2807,1,Residential,Standard,4,4,1,1,RCC,12631,926,42.1,33.68,22456,31,14,112,70,35,31,448,78,2252,10261,14242942.56,5743122.0,22972488.0
903,2019,Trichy,3553,2843,3,Residential,Luxury,3,3,1,1,RCC,12793,938,42.64,34.12,22744,31,15,113,71,35,31,423,69,1358,11541,21067312.32,8494884.0,33979536.0
904,2024,Salem,1373,1099,1,Residential,Economy,5,4,1,1,RCC,4945,362,16.48,13.19,8792,38,27,43,27,13,12,401,64,2298,11807,5382902.0,2170525.0,8682100.0
905,2026,Chennai,1450,1160,2,Residential,Premium,1,1,1,1,RCC,5220,382,17.4,13.92,9280,27,15,46,29,14,12,463,64,2117,8302,8050724.8,3246260.0,12985040.0
906,2011,Chennai,1461,1169,1,Residential,Economy,5,4,1,1,RCC,5260,385,17.54,14.03,9352,67,13,46,29,14,12,447,78,1983,8798,4551618.4,1835330.0,7341320.0
907,2024,Madurai,1143,915,1,Residential,Standard,2,2,1,1,RCC,4117,301,13.72,10.98,7320,84,24,36,22,11,10,361,74,1719,9993,4765320.0,1921500.0,7686000.0
908,2015,Salem,1467,1174,1,Residential,Standard,1,1,1,1,RCC,5283,387,17.61,14.09,9392,45,11,46,29,14,13,454,74,1862,7588,6428636.16,2592192.0,10368768.0
909,2020,Tiruppur,1430,1144,1,Residential,Standard,4,4,1,1,RCC,5148,377,17.16,13.73,9152,80,9,45,28,14,12,425,73,1471,10111,4885520.64,1969968.0,7879872.0
910,2016,Trichy,1257,1006,2,Residential,Economy,1,1,1,1,RCC,4527,331,15.09,12.07,8048,42,13,40,25,12,11,399,64,1921,8880,4141500.8,1669960.0,6679840.0
911,2019,Madurai,1431,1145,2,Residential,Economy,5,4,1,1,RCC,5152,377,17.18,13.74,9160,43,21,45,28,14,12,424,66,2420,7388,5097082.0,2055275.0,8221100.0
912,2021,Tiruppur,2515,2012,1,Residential,Economy,2,2,1,1,RCC,9054,663,30.18,24.14,16096,79,11,80,50,25,22,401,75,1778,7870,8507540.8,3430460.0,13721840.0
913,2022,Tiruppur,2925,2340,3,Residential,Luxury,1,1,1,1,RCC,10530,772,35.1,28.08,18720,47,14,93,58,29,26,462,61,2015,7552,13579488.0,5475600.0,21902400.0
914,2023,Coimbatore,2566,2053,3,Residential,Premium,1,1,1,1,RCC,9238,677,30.79,24.64,16424,79,8,82,51,25,22,383,71,2443,11556,13583961.92,5477404.0,21909616.0
915,2019,Erode,2772,2218,3,Residential,Economy,3,3,1,1,RCC,9981,731,33.27,26.62,17744,29,28,88,55,27,24,443,62,2480,9277,7150832.0,2883400.0,11533600.0
916,2012,Madurai,1640,1312,3,Residential,Premium,1,1,1,1,RCC,5904,432,19.68,15.74,10496,60,21,52,32,16,14,422,77,2231,10733,7194876.8,2901160.0,11604640.0
917,2011,Coimbatore,1276,1021,2,Residential,Premium,4,4,1,1,RCC,4594,336,15.31,12.25,8168,29,28,40,25,12,11,414,61,1508,9842,5764280.12,2324306.5,9297226.0
918,2024,Trichy,1813,1451,2,Residential,Luxury,1,1,1,1,RCC,6529,478,21.77,17.41,11608,39,29,58,36,18,16,437,60,2356,7373,9003396.96,3630402.0,14521608.0
919,2013,Coimbatore,1598,1279,3,Residential,Standard,3,3,1,1,RCC,5755,422,19.18,15.35,10232,42,29,51,31,15,14,444,81,1788,10876,7346166.72,2962164.0,11848656.0
920,2014,Madurai,3743,2995,2,Residential,Premium,1,1,1,1,RCC,13477,988,44.92,35.94,23960,34,13,119,74,37,33,444,72,1488,11500,20301487.7,8186083.75,32744335.0
921,2016,Salem,3428,2743,3,Residential,Premium,1,1,1,1,RCC,12343,905,41.14,32.92,21944,38,12,109,68,34,30,440,74,2517,8604,13266848.66,5349535.75,21398143.0
922,2025,Salem,2017,1614,3,Residential,Luxury,5,4,1,1,RCC,7263,532,24.21,19.37,12912,56,18,64,40,20,17,409,59,2407,10916,10987466.4,4430430.0,17721720.0
923,2024,Erode,3688,2951,3,Residential,Economy,4,4,1,1,RCC,13279,973,44.27,35.41,23608,62,20,118,73,36,32,417,73,1307,10463,10502018.8,4234685.0,16938740.0
924,2014,Chennai,1415,1132,2,Residential,Standard,3,3,1,1,RCC,5094,373,16.98,13.58,9056,58,18,45,28,14,12,404,74,2272,11144,5895456.0,2377200.0,9508800.0
925,2025,Coimbatore,1996,1597,2,Residential,Economy,5,4,1,1,RCC,7186,527,23.95,19.16,12776,75,9,63,39,19,17,438,59,1764,10331,5861628.8,2363560.0,9454240.0
926,2010,Madurai,1958,1567,3,Residential,Premium,5,4,1,1,RCC,7051,517,23.5,18.8,12536,34,19,62,39,19,17,413,81,1893,9722,8086127.42,3260535.25,13042141.0
927,2014,Madurai,1481,1185,1,Residential,Premium,4,4,1,1,RCC,5332,391,17.77,14.22,9480,28,19,47,29,14,13,448,76,2144,7995,6498421.5,2620331.25,10481325.0
928,2023,Tiruppur,3707,2966,1,Residential,Luxury,5,4,1,1,RCC,13347,978,44.49,35.59,23728,84,21,118,74,37,32,470,62,2596,11617,23170392.0,9342900.0,37371600.0
929,2014,Tiruppur,1813,1451,3,Residential,Economy,5,4,1,1,RCC,6529,478,21.77,17.41,11608,59,18,58,36,18,16,446,76,1376,10035,5811545.2,2343365.0,9373460.0
930,2014,Coimbatore,2326,1861,2,Residential,Premium,3,3,1,1,RCC,8374,614,27.91,22.33,14888,52,21,74,46,23,20,426,62,1549,8444,12614714.06,5086578.25,20346313.0
931,2012,Salem,2488,1991,1,Residential,Luxury,1,1,1,1,RCC,8959,657,29.86,23.89,15928,67,8,79,49,24,22,459,63,2334,9937,16353596.16,6594192.0,26376768.0
932,2021,Erode,1693,1355,1,Residential,Standard,5,4,1,1,RCC,6097,447,20.32,16.26,10840,87,10,54,33,16,15,432,64,2016,9887,7419763.2,2991840.0,11967360.0
933,2019,Chennai,3493,2795,2,Residential,Premium,3,3,1,1,RCC,12577,922,41.92,33.54,22360,57,27,111,69,34,31,445,61,2414,7082,20302656.4,8186555.0,32746220.0
934,2024,Chennai,3083,2467,3,Residential,Luxury,4,4,1,1,RCC,11101,814,37.0,29.6,19736,36,8,98,61,30,27,403,67,1596,8178,21254487.84,8570358.0,34281432.0
935,2017,Salem,1327,1062,2,Residential,Standard,1,1,1,1,RCC,4779,350,15.93,12.74,8496,52,27,42,26,13,11,366,62,1223,11708,4108665.6,1656720.0,6626880.0
936,2015,Salem,2470,1976,1,Residential,Luxury,3,3,1,1,RCC,8892,652,29.64,23.71,15808,48,17,79,49,24,21,443,69,2096,11126,16230389.76,6544512.0,26178048.0
937,2015,Madurai,2213,1771,2,Residential,Standard,3,3,1,1,RCC,7969,584,26.56,21.25,14168,31,15,70,44,22,19,468,70,2160,11583,7088817.12,2858394.0,11433576.0
938,2012,Madurai,1183,947,2,Residential,Standard,1,1,1,1,RCC,4261,312,14.21,11.36,7576,54,11,37,23,11,10,463,75,2316,8591,4171042.56,1681872.0,6727488.0
939,2020,Coimbatore,3096,2477,3,Residential,Premium,2,2,1,1,RCC,11146,817,37.16,29.72,19816,34,27,99,61,30,27,444,82,1915,10190,11980307.74,4830769.25,19323077.0
940,2015,Salem,3375,2700,2,Residential,Standard,5,4,1,1,RCC,12150,891,40.5,32.4,21600,68,29,108,67,33,30,448,81,2541,10822,13700016.0,5524200.0,22096800.0
941,2012,Madurai,3597,2878,2,Residential,Premium,1,1,1,1,RCC,12951,949,43.17,34.54,23024,88,13,115,71,35,31,413,66,2275,10273,20439843.8,8241872.5,32967490.0
942,2015,Madurai,3455,2764,2,Residential,Economy,4,4,1,1,RCC,12438,912,41.46,33.17,22112,81,23,110,69,34,30,416,72,1262,8858,11995760.0,4837000.0,19348000.0
943,2026,Trichy,1122,898,3,Residential,Luxury,4,4,1,1,RCC,4041,296,13.47,10.78,7184,25,17,35,22,11,9,411,76,2292,10597,6834785.76,2755962.0,11023848.0
944,2018,Trichy,1275,1020,1,Residential,Standard,2,2,1,1,RCC,4590,336,15.3,12.24,8160,73,22,40,25,12,11,468,67,2101,8402,4355971.2,1756440.0,7025760.0
945,2013,Coimbatore,3257,2606,3,Residential,Economy,1,1,1,1,RCC,11727,859,39.09,31.27,20848,26,17,104,65,32,28,360,69,2204,9820,12182528.8,4912310.0,19649240.0
946,2021,Chennai,1517,1214,1,Residential,Economy,5,4,1,1,RCC,5463,400,18.21,14.57,9712,81,20,48,30,15,13,454,82,1403,10930,4997795.2,2015240.0,8060960.0
947,2019,Salem,2366,1893,1,Residential,Premium,2,2,1,1,RCC,8518,624,28.39,22.72,15144,75,28,75,47,23,21,373,59,2527,8045,10993673.22,4432932.75,17731731.0
948,2011,Trichy,1576,1261,1,Residential,Premium,4,4,1,1,RCC,5674,416,18.91,15.13,10088,69,19,50,31,15,14,446,75,2039,10202,7527362.96,3035227.0,12140908.0
949,2015,Salem,2881,2305,2,Residential,Luxury,2,2,1,1,RCC,10372,760,34.57,27.66,18440,89,19,92,57,28,25,426,81,1952,8448,18006660.0,7260750.0,29043000.0
950,2026,Coimbatore,3197,2558,3,Residential,Premium,4,4,1,1,RCC,11511,844,38.37,30.7,20464,73,18,102,63,31,28,385,75,1379,8824,16511429.56,6657834.5,26631338.0
951,2012,Tiruppur,2140,1712,3,Residential,Standard,4,4,1,1,RCC,7704,564,25.68,20.54,13696,30,17,68,42,21,19,415,82,1677,11318,7540469.76,3040512.0,12162048.0
952,2022,Madurai,2640,2112,2,Residential,Economy,5,4,1,1,RCC,9504,696,31.68,25.34,16896,26,21,84,52,26,23,445,79,2090,11903,7044787.2,2840640.0,11362560.0
953,2021,Trichy,3562,2850,2,Residential,Premium,1,1,1,1,RCC,12825,940,42.75,34.2,22800,84,21,114,71,35,31,462,62,1243,10878,16090302.0,6488025.0,25952100.0
954,2022,Salem,3048,2439,2,Residential,Premium,4,4,1,1,RCC,10975,804,36.59,29.27,19512,25,11,97,60,30,27,376,58,2111,10906,14953948.02,6029817.75,24119271.0
955,2013,Erode,3397,2718,3,Residential,Premium,4,4,1,1,RCC,12231,896,40.77,32.62,21744,25,23,108,67,33,30,456,59,2203,9635,12706106.4,5123430.0,20493720.0
956,2017,Salem,3422,2738,1,Residential,Standard,5,4,1,1,RCC,12321,903,41.07,32.86,21904,36,17,109,68,34,30,455,61,2091,9372,13892831.04,5601948.0,22407792.0
957,2025,Tiruppur,2191,1753,1,Residential,Premium,1,1,1,1,RCC,7888,578,26.29,21.04,14024,46,8,70,43,21,19,445,76,1310,10797,10464288.08,4219471.0,16877884.0
958,2021,Madurai,3645,2916,2,Residential,Economy,1,1,1,1,RCC,13122,962,43.74,34.99,23328,88,23,116,72,36,32,436,63,2577,7683,10052035.2,4053240.0,16212960.0
959,2022,Salem,3393,2715,3,Residential,Economy,1,1,1,1,RCC,12217,895,40.73,32.58,21720,84,12,108,67,33,30,466,74,2145,11376,10268130.0,4140375.0,16561500.0
960,2015,Trichy,3193,2555,2,Residential,Economy,2,2,1,1,RCC,11497,843,38.32,30.66,20440,30,24,102,63,31,28,397,81,2491,7917,9663010.0,3896375.0,15585500.0
961,2015,Erode,3580,2864,1,Residential,Standard,3,3,1,1,RCC,12888,945,42.96,34.37,22912,37,30,114,71,35,31,389,71,2097,7952,15682805.76,6323712.0,25294848.0
962,2017,Coimbatore,3390,2712,1,Residential,Premium,2,2,1,1,RCC,12204,894,40.68,32.54,21696,58,11,108,67,33,30,460,76,2098,8971,17066616.0,6881700.0,27526800.0
963,2014,Coimbatore,1975,1580,2,Residential,Standard,1,1,1,1,RCC,7110,521,23.7,18.96,12640,31,11,63,39,19,17,434,78,1366,8146,6535891.2,2635440.0,10541760.0
964,2026,Coimbatore,2366,1893,3,Residential,Economy,4,4,1,1,RCC,8518,624,28.39,22.72,15144,62,26,75,47,23,21,367,72,2563,11193,8638137.6,3483120.0,13932480.0
965,2014,Tiruppur,1560,1248,2,Residential,Luxury,3,3,1,1,RCC,5616,411,18.72,14.98,9984,63,25,49,31,15,13,415,74,1518,11036,7493091.84,3021408.0,12085632.0
966,2023,Coimbatore,1888,1511,2,Residential,Premium,4,4,1,1,RCC,6799,498,22.66,18.13,12088,51,17,60,37,18,16,413,78,1679,9527,9019702.96,3636977.0,14547908.0
967,2017,Madurai,2401,1921,3,Residential,Premium,4,4,1,1,RCC,8644,633,28.81,23.05,15368,72,17,76,48,24,21,380,72,1252,10606,13643134.1,5501263.75,22005055.0
968,2022,Coimbatore,3681,2945,3,Residential,Standard,5,4,1,1,RCC,13252,971,44.17,35.34,23560,33,20,117,73,36,32,412,82,1910,9590,14548771.2,5866440.0,23465760.0
969,2018,Coimbatore,1947,1558,3,Residential,Economy,4,4,1,1,RCC,7011,514,23.37,18.7,12464,44,24,62,38,19,17,413,74,2108,8073,7283338.4,2936830.0,11747320.0
970,2011,Erode,2520,2016,2,Residential,Premium,1,1,1,1,RCC,9072,665,30.24,24.19,16128,67,12,80,50,25,22,440,69,2063,9735,14644062.72,5904864.0,23619456.0
971,2014,Madurai,2951,2361,3,Residential,Luxury,5,4,1,1,RCC,10624,779,35.41,28.33,18888,71,22,94,59,29,26,401,80,1229,10758,16547021.28,6672186.0,26688744.0
972,2012,Trichy,3372,2698,3,Residential,Standard,4,4,1,1,RCC,12141,890,40.47,32.38,21584,41,26,107,67,33,29,451,75,1283,10664,10438022.4,4208880.0,16835520.0
973,2023,Madurai,3601,2881,2,Residential,Standard,3,3,1,1,RCC,12964,950,43.21,34.57,23048,80,19,115,72,36,32,458,64,2145,11235,16161718.56,6516822.0,26067288.0
974,2017,Salem,1121,897,3,Residential,Premium,3,3,1,1,RCC,4036,296,13.46,10.76,7176,83,26,35,22,11,9,444,75,2270,7844,6370583.7,2568783.75,10275135.0
975,2026,Tiruppur,2240,1792,1,Residential,Premium,3,3,1,1,RCC,8064,591,26.88,21.5,14336,29,8,71,44,22,19,467,65,2272,11907,10697093.12,4313344.0,17253376.0
976,2015,Salem,2250,1800,2,Residential,Standard,3,3,1,1,RCC,8100,594,27.0,21.6,14400,33,13,72,45,22,20,389,78,1914,10301,10820736.0,4363200.0,17452800.0
977,2023,Trichy,1451,1161,2,Residential,Standard,3,3,1,1,RCC,5224,383,17.41,13.93,9288,54,28,46,29,14,12,398,65,2564,8960,5113601.28,2061936.0,8247744.0
978,2025,Coimbatore,1710,1368,1,Residential,Standard,5,4,1,1,RCC,6156,451,20.52,16.42,10944,54,14,54,34,17,15,438,70,1412,11549,8223759.36,3316032.0,13264128.0
979,2017,Trichy,2116,1693,3,Residential,Luxury,3,3,1,1,RCC,7618,558,25.39,20.32,13544,69,23,67,42,21,18,384,75,1699,8478,10845087.12,4373019.0,17492076.0
980,2010,Erode,3506,2805,2,Residential,Premium,2,2,1,1,RCC,12622,925,42.07,33.66,22440,27,21,112,70,35,31,438,64,2035,10307,16290149.7,6568608.75,26274435.0
981,2014,Chennai,2323,1859,2,Residential,Luxury,4,4,1,1,RCC,8365,613,27.88,22.31,14872,38,18,74,46,23,20,406,82,1804,10503,13028764.32,5253534.0,21014136.0
982,2012,Salem,2893,2315,2,Residential,Standard,5,4,1,1,RCC,10417,763,34.73,27.78,18520,60,21,92,57,28,25,389,64,1307,8850,10196371.2,4111440.0,16445760.0
983,2010,Coimbatore,1666,1333,2,Residential,Premium,5,4,1,1,RCC,5998,439,20.0,16.0,10664,82,21,53,33,16,14,366,62,2506,8393,7741450.82,3121552.75,12486211.0
984,2011,Coimbatore,1943,1555,3,Residential,Luxury,2,2,1,1,RCC,6997,513,23.32,18.66,12440,42,18,62,38,19,17,449,72,1959,7240,13397133.6,5402070.0,21608280.0
985,2013,Tiruppur,1218,975,2,Residential,Luxury,3,3,1,1,RCC,4387,321,14.62,11.7,7800,78,21,39,24,12,10,442,62,1263,8262,6637410.0,2676375.0,10705500.0
986,2014,Chennai,2770,2216,1,Residential,Standard,2,2,1,1,RCC,9972,731,33.24,26.59,17728,48,30,88,55,27,24,449,75,2093,10455,12727994.88,5132256.0,20529024.0
987,2016,Madurai,3236,2589,2,Residential,Standard,1,1,1,1,RCC,11650,854,38.84,31.07,20712,60,9,103,64,32,28,466,78,2587,8151,12790074.24,5157288.0,20629152.0
988,2026,Chennai,3163,2531,1,Residential,Premium,3,3,1,1,RCC,11389,835,37.96,30.37,20248,90,25,101,63,31,28,453,75,1412,8734,14698883.74,5926969.25,23707877.0
989,2025,Tiruppur,3132,2506,2,Residential,Standard,3,3,1,1,RCC,11277,826,37.59,30.07,20048,67,21,100,62,31,27,460,62,2201,11675,10030816.32,4044684.0,16178736.0
990,2018,Salem,2511,2009,3,Residential,Economy,1,1,1,1,RCC,9040,662,30.13,24.11,16072,56,28,80,50,25,22,452,71,1357,9881,9167468.8,3696560.0,14786240.0
991,2013,Trichy,2130,1704,2,Residential,Economy,5,4,1,1,RCC,7668,562,25.56,20.45,13632,30,11,68,42,21,18,408,71,1502,11475,7205193.6,2905320.0,11621280.0
992,2013,Chennai,3537,2830,3,Residential,Premium,3,3,1,1,RCC,12735,933,42.45,33.96,22640,75,16,113,70,35,31,430,67,2089,8313,19183041.8,7735097.5,30940390.0
993,2010,Trichy,3460,2768,1,Residential,Premium,4,4,1,1,RCC,12456,913,41.52,33.22,22144,79,27,110,69,34,30,429,71,1678,11130,17866941.76,7204412.0,28817648.0
994,2020,Coimbatore,1128,903,2,Residential,Standard,5,4,1,1,RCC,4063,297,13.54,10.84,7224,65,24,36,22,11,10,429,82,1658,10381,4098175.2,1652490.0,6609960.0
995,2015,Tiruppur,1288,1031,2,Residential,Standard,2,2,1,1,RCC,4639,340,15.46,12.37,8248,50,30,41,25,12,11,365,69,2300,9879,5645591.04,2276448.0,9105792.0
996,2021,Madurai,3027,2422,3,Residential,Premium,4,4,1,1,RCC,10899,799,36.33,29.06,19376,87,16,96,60,30,26,420,67,1262,8577,14849717.96,5987789.5,23951158.0
997,2012,Trichy,3263,2611,3,Residential,Premium,1,1,1,1,RCC,11749,861,39.16,31.33,20888,68,25,104,65,32,29,366,78,1202,7925,13473438.86,5432838.25,21731353.0
998,2023,Salem,1233,987,2,Residential,Economy,3,3,1,1,RCC,4441,325,14.8,11.84,7896,33,17,39,24,12,10,469,72,1386,7051,3953132.4,1594005.0,6376020.0
999,2017,Trichy,1291,1033,3,Residential,Premium,4,4,1,1,RCC,4648,340,15.49,12.4,8264,39,16,41,25,12,11,377,82,2462,8750,6667829.06,2688640.75,10754563.0
1000,2020,Salem,3003,2403,2,Residential,Premium,5,4,1,1,RCC,10813,792,36.05,28.84,19224,59,13,96,60,30,26,407,66,2414,9268,16288639.38,6567999.75,26271999.0
